[18:44:30] [main/INFO]: ModLauncher running: args [--username, ERROR__405, --version, forge-47.4.0, --gameDir, C:\Users\Philipp\curseforge\minecraft\Instances\Test el3, --assetsDir, C:\Users\Philipp\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 2fb773a4b48b46ab95391fa4228635ac, --accessToken, ????????, --clientId, 108be9b-24cca1-e80062-585bc1-c4490e, --xuid, 2535463454478930, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:44:30] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[18:44:42] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[18:44:43] [main/INFO]: Trying GL version 4.6
[18:44:43] [main/INFO]: Requested GL version 4.6 got version 4.6
[18:44:43] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[18:44:43] [main/INFO]: crimes against java were committed
[18:44:43] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[18:44:43] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Philipp/curseforge/minecraft/Instances/Test%20el3/mods/Connector-1.0.0-beta.46+1.20.1.jar%23375%23378!/ Service=ModLauncher Env=CLIENT
[18:44:43] [pool-2-thread-1/INFO]: GL info: AMD Radeon(TM) Graphics GL version 4.6.0 Core Profile Context 25.8.1.250617, ATI Technologies Inc.
	at sun.security.provider.certpath.PKIXCertPathValidator.engineValidate(Unknown Source) ~[?:?]
	at java.security.cert.CertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.validator.PKIXValidator.doValidate(Unknown Source) ~[?:?]
	at sun.security.validator.PKIXValidator.engineValidate(Unknown Source) ~[?:?]
	at sun.security.validator.Validator.validate(Unknown Source) ~[?:?]
	at sun.security.ssl.X509TrustManagerImpl.checkTrusted(Unknown Source) ~[?:?]
	at sun.security.ssl.X509TrustManagerImpl.checkServerTrusted(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.checkServerCerts(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.onCertificate(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLHandshake.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.HandshakeContext.dispatch(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at java.security.AccessController.doPrivileged(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask.run(Unknown Source) ~[?:?]
	at java.util.ArrayList.forEach(Unknown Source) ~[?:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.lambda$executeTasks$3(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.HttpClientImpl$DelegatingExecutor.execute(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.executeTasks(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.doHandshake(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader.processData(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader$ReaderDownstreamPusher.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$LockingRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$SchedulableTask.run(Unknown Source) ~[java.net.http:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source) ~[?:?]
	at java.lang.Thread.run(Unknown Source) ~[?:?]
[18:46:11] [Forge Version Check/INFO]: [supplementaries] Starting version check at https://raw.githubusercontent.com/MehVahdJukaar/Supplementaries/1.20/forge/update.json
[18:46:11] [Forge Version Check/INFO]: [supplementaries] Found status: BETA Current: 1.20-3.1.40 Target: null
[18:46:11] [Forge Version Check/INFO]: [legendarytooltips] Starting version check at https://mc-update-check.anthonyhilyard.com/532127
[18:46:11] [Forge Version Check/WARN]: Failed to process update information
javax.net.ssl.SSLHandshakeException: PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed
	at jdk.internal.net.http.HttpClientImpl.send(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.HttpClientFacade.send(Unknown Source) ~[java.net.http:?]
	at net.minecraftforge.fml.VersionChecker$1.openUrlString(VersionChecker.java:142) ~[fmlcore-1.20.1-47.4.0.jar%23599!/:?]
	at net.minecraftforge.fml.VersionChecker$1.process(VersionChecker.java:180) ~[fmlcore-1.20.1-47.4.0.jar%23599!/:?]
	at java.lang.Iterable.forEach(Unknown Source) ~[?:?]
	at net.minecraftforge.fml.VersionChecker$1.run(VersionChecker.java:117) ~[fmlcore-1.20.1-47.4.0.jar%23599!/:?]
Caused by: javax.net.ssl.SSLHandshakeException: PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed
	at sun.security.ssl.Alert.createSSLException(Unknown Source) ~[?:?]
	at sun.security.ssl.TransportContext.fatal(Unknown Source) ~[?:?]
	at sun.security.ssl.TransportContext.fatal(Unknown Source) ~[?:?]
	at sun.security.ssl.TransportContext.fatal(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.checkServerCerts(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.onCertificate(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLHandshake.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.HandshakeContext.dispatch(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at java.security.AccessController.doPrivileged(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask.run(Unknown Source) ~[?:?]
	at java.util.ArrayList.forEach(Unknown Source) ~[?:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.lambda$executeTasks$3(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.HttpClientImpl$DelegatingExecutor.execute(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.executeTasks(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.doHandshake(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader.processData(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader$ReaderDownstreamPusher.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$LockingRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$TryEndDeferredCompleter.complete(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$SchedulableTask.run(Unknown Source) ~[java.net.http:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source) ~[?:?]
	at java.lang.Thread.run(Unknown Source) ~[?:?]
Caused by: sun.security.validator.ValidatorException: PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed
	at sun.security.validator.PKIXValidator.doValidate(Unknown Source) ~[?:?]
	at sun.security.validator.PKIXValidator.engineValidate(Unknown Source) ~[?:?]
	at sun.security.validator.Validator.validate(Unknown Source) ~[?:?]
	at sun.security.ssl.X509TrustManagerImpl.checkTrusted(Unknown Source) ~[?:?]
	at sun.security.ssl.X509TrustManagerImpl.checkServerTrusted(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.checkServerCerts(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.onCertificate(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLHandshake.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.HandshakeContext.dispatch(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at java.security.AccessController.doPrivileged(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask.run(Unknown Source) ~[?:?]
	at java.util.ArrayList.forEach(Unknown Source) ~[?:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.lambda$executeTasks$3(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.HttpClientImpl$DelegatingExecutor.execute(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.executeTasks(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.doHandshake(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader.processData(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader$ReaderDownstreamPusher.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$LockingRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$TryEndDeferredCompleter.complete(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$SchedulableTask.run(Unknown Source) ~[java.net.http:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source) ~[?:?]
	at java.lang.Thread.run(Unknown Source) ~[?:?]
Caused by: java.security.cert.CertPathValidatorException: validity check failed
	at sun.security.provider.certpath.PKIXMasterCertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.PKIXCertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.PKIXCertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.PKIXCertPathValidator.engineValidate(Unknown Source) ~[?:?]
	at java.security.cert.CertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.validator.PKIXValidator.doValidate(Unknown Source) ~[?:?]
	at sun.security.validator.PKIXValidator.engineValidate(Unknown Source) ~[?:?]
	at sun.security.validator.Validator.validate(Unknown Source) ~[?:?]
	at sun.security.ssl.X509TrustManagerImpl.checkTrusted(Unknown Source) ~[?:?]
	at sun.security.ssl.X509TrustManagerImpl.checkServerTrusted(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.checkServerCerts(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.onCertificate(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLHandshake.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.HandshakeContext.dispatch(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at java.security.AccessController.doPrivileged(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask.run(Unknown Source) ~[?:?]
	at java.util.ArrayList.forEach(Unknown Source) ~[?:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.lambda$executeTasks$3(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.HttpClientImpl$DelegatingExecutor.execute(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.executeTasks(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.doHandshake(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader.processData(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader$ReaderDownstreamPusher.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$LockingRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$TryEndDeferredCompleter.complete(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$SchedulableTask.run(Unknown Source) ~[java.net.http:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source) ~[?:?]
	at java.lang.Thread.run(Unknown Source) ~[?:?]
Caused by: java.security.cert.CertificateExpiredException: NotAfter: Sat Sep 06 16:33:56 CEST 2025
	at sun.security.x509.CertificateValidity.valid(Unknown Source) ~[?:?]
	at sun.security.x509.X509CertImpl.checkValidity(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.BasicChecker.verifyValidity(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.BasicChecker.check(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.PKIXMasterCertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.PKIXCertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.PKIXCertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.provider.certpath.PKIXCertPathValidator.engineValidate(Unknown Source) ~[?:?]
	at java.security.cert.CertPathValidator.validate(Unknown Source) ~[?:?]
	at sun.security.validator.PKIXValidator.doValidate(Unknown Source) ~[?:?]
	at sun.security.validator.PKIXValidator.engineValidate(Unknown Source) ~[?:?]
	at sun.security.validator.Validator.validate(Unknown Source) ~[?:?]
	at sun.security.ssl.X509TrustManagerImpl.checkTrusted(Unknown Source) ~[?:?]
	at sun.security.ssl.X509TrustManagerImpl.checkServerTrusted(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.checkServerCerts(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.onCertificate(Unknown Source) ~[?:?]
	at sun.security.ssl.CertificateMessage$T12CertificateConsumer.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLHandshake.consume(Unknown Source) ~[?:?]
	at sun.security.ssl.HandshakeContext.dispatch(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask$DelegatedAction.run(Unknown Source) ~[?:?]
	at java.security.AccessController.doPrivileged(Unknown Source) ~[?:?]
	at sun.security.ssl.SSLEngineImpl$DelegatedTask.run(Unknown Source) ~[?:?]
	at java.util.ArrayList.forEach(Unknown Source) ~[?:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.lambda$executeTasks$3(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.HttpClientImpl$DelegatingExecutor.execute(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.executeTasks(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate.doHandshake(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader.processData(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SSLFlowDelegate$Reader$ReaderDownstreamPusher.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$LockingRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$TryEndDeferredCompleter.complete(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$CompleteRestartableTask.run(Unknown Source) ~[java.net.http:?]
	at jdk.internal.net.http.common.SequentialScheduler$SchedulableTask.run(Unknown Source) ~[java.net.http:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source) ~[?:?]
	at java.lang.Thread.run(Unknown Source) ~[?:?]
[18:46:11] [Forge Version Check/INFO]: [fluiddrawerslegacy] Starting version check at https://forge.curseupdate.com/597669/fluiddrawerslegacy
[18:46:12] [Forge Version Check/INFO]: [fluiddrawerslegacy] Found status: AHEAD Current: 5.0.1 Target: null
[18:46:12] [Forge Version Check/INFO]: [create_pattern_schematics] Starting version check at https://raw.githubusercontent.com/cakeGit/Pattern-Schematics-Multiloader/1.20.1/forge-updates.json
[18:46:12] [Forge Version Check/INFO]: [create_pattern_schematics] Found status: AHEAD Current: 1.2.3+forge-1.20.1 Target: null
[18:46:12] [Forge Version Check/INFO]: [createaddoncompatibility] Starting version check at https://api.modrinth.com/updates/QgrK9rtJ/forge_updates.json
[18:46:12] [DH-ApplyConfigPresetTimer/INFO]: changing preset to: MINIMAL_IMPACT
[18:46:12] [DH-ApplyConfigPresetTimer/INFO]: preset active: MINIMAL_IMPACT
[18:46:12] [Forge Version Check/INFO]: [createaddoncompatibility] Found status: UP_TO_DATE Current: 0.2.4 Target: null
[18:46:17] [Worker-ResourceReload-2/WARN]: Missing, or failed to load, enchanted book models for the following enchantments: [betternether.obsidian_breaker, betternether.ruby_fire, draconicevolution.reaper_enchantment, mob-ai-tweaks.after_burner, mob-ai-tweaks.auto_loading_holster, mob-ai-tweaks.blasting_impression, mob-ai-tweaks.descent, mob-ai-tweaks.despise, mob-ai-tweaks.featherweight_munitions, mob-ai-tweaks.full_auto_retrofit, mob-ai-tweaks.grappling_bobber, mob-ai-tweaks.kick_back, mob-ai-tweaks.perfect_parry, mob-ai-tweaks.recall, mob-ai-tweaks.vorpal_weapon, mob-ai-tweaks.withering_munitions]
[18:46:18] [Worker-ResourceReload-2/WARN]: Missing textures in model create_connected:fan_enriched_catalyst#:
    minecraft:textures/atlas/blocks.png:createnuclear:block/enriched_soul_soil
    minecraft:textures/atlas/blocks.png:createnuclear:block/enriching/campfire/enriching_flame
[18:46:18] [Worker-ResourceReload-2/WARN]: Missing textures in model create_power_loader:brass_chunk_loader#inventory:
    minecraft:textures/atlas/blocks.png:minecraft:axis
    minecraft:textures/atlas/blocks.png:minecraft:axis_top
[18:46:18] [Worker-ResourceReload-2/WARN]: Missing textures in model supplementaries:confetti_popper#inventory:
    minecraft:textures/atlas/blocks.png:supplementaries:party_hat/party_hat
[18:46:18] [Worker-ResourceReload-2/WARN]: Missing textures in model create_connected:fan_ending_catalyst_dragons_breath#inventory:
    minecraft:textures/atlas/blocks.png:create_dragons_plus:fluid/dragon_breath_flow
[18:46:18] [Worker-ResourceReload-2/WARN]: Missing textures in model apotheosis:ancient_material#inventory:
    minecraft:textures/atlas/blocks.png:apotheosis:items/ancient_material
